FOOD 70
Pre,Recall,F1,TP,FP,FN
0.02909090909090909,0.6153846153846154,0.05555555555555547,16,534,10
"
"
RELIGION 70
Pre,Recall,F1,TP,FP,FN
0.0787037037037037,0.9714285714285714,0.14561027837259086,34,398,1
"
"
FOOD 80
Pre,Recall,F1,TP,FP,FN
0.12432432432432433,0.8846153846153846,0.21800947867298553,23,162,3
"
"
RELIGION 80
Pre,Recall,F1,TP,FP,FN
0.4915254237288136,0.8285714285714286,0.6170212765957441,29,30,6
"
"
FOOD 85
Pre,Recall,F1,TP,FP,FN
0.14583333333333334,0.8076923076923077,0.24705882352941153,21,123,5
"
"
RELIGION 85
Pre,Recall,F1,TP,FP,FN
0.6046511627906976,0.7428571428571429,0.6666666666666661,26,17,9
"
"
FOOD 90
Pre,Recall,F1,TP,FP,FN
0.3333333333333333,0.8076923076923077,0.4719101123595501,21,42,5
"
"
RELIGION 90
Pre,Recall,F1,TP,FP,FN
0.8275862068965517,0.6857142857142857,0.7499999999999994,24,5,11
"
"
FOOD 95
Pre,Recall,F1,TP,FP,FN
0.48717948717948717,0.7307692307692307,0.5846153846153841,19,20,7
"
"
RELIGION 95
Pre,Recall,F1,TP,FP,FN
0.84,0.6,0.6999999999999995,21,4,14
"
"
FOOD
Pre,Recall,F1,TP,FP,FN
0.48717948717948717,0.7307692307692307,0.5846153846153841,19,20,7
"
"
RELIGION
Pre,Recall,F1,TP,FP,FN
0.8275862068965517,0.6857142857142857,0.7499999999999994,24,5,11
"
"
FOOD
Pre,Recall,F1,TP,FP,FN
0.9999999999999999,0.5384615384615384,0.6999999999999994,14,0,12
"
"
RELIGION
Pre,Recall,F1,TP,FP,FN
0.9090909090909091,0.5714285714285714,0.7017543859649118,20,2,15
"
"
FOOD
Pre,Recall,F1,TP,FP,FN
0.9999999999999999,0.5384615384615384,0.6999999999999994,14,0,12
"
"
RELIGION
Pre,Recall,F1,TP,FP,FN
0.8275862068965517,0.6857142857142857,0.7499999999999994,24,5,11
"
"
FOOD
Pre,Recall,F1,TP,FP,FN
0.5925925925925926,0.6153846153846154,0.6037735849056598,16,11,10
"
"
RELIGION
Pre,Recall,F1,TP,FP,FN
0.6666666666666666,0.6857142857142857,0.6760563380281684,24,12,11
"
"
