Locations
Pre,Recall,F1,TP,FP,FN
0.9655172413793104,0.5714285714285714,0.7179487179487175,28,1,21
"
"
Locations
Pre,Recall,F1,TP,FP,FN
0.9655172413793104,0.5714285714285714,0.7179487179487175,28,1,21
"
"
Locations
Pre,Recall,F1,TP,FP,FN
0.9655172413793104,0.5490196078431373,0.6999999999999996,28,1,23
"
"
